Date,Ret1,Ret2,Ret3,Ret4
2004-12-08,10592.209961,10547.05957,10440.580078,10494.230469
2004-12-09,10547.05957,10440.580078,10494.230469,10552.820313
2004-12-10,10440.580078,10494.230469,10552.820313,10543.219727
2004-12-13,10494.230469,10552.820313,10543.219727,10638.320313
2004-12-14,10552.820313,10543.219727,10638.320313,10676.450195
2004-12-15,10543.219727,10638.320313,10676.450195,10691.450195
2004-12-16,10638.320313,10676.450195,10691.450195,10705.639648
2004-12-17,10676.450195,10691.450195,10705.639648,10649.919922
2004-12-20,10691.450195,10705.639648,10649.919922,10661.599609
2004-12-21,10705.639648,10649.919922,10661.599609,10759.429688
2004-12-22,10649.919922,10661.599609,10759.429688,10815.889648
2004-12-23,10661.599609,10759.429688,10815.889648,10827.120117
2004-12-27,10759.429688,10815.889648,10827.120117,10776.129883
2004-12-28,10815.889648,10827.120117,10776.129883,10854.540039
2004-12-29,10827.120117,10776.129883,10854.540039,10829.19043
2004-12-30,10776.129883,10854.540039,10829.19043,10800.299805
2004-12-31,10854.540039,10829.19043,10800.299805,10783.009766
2005-01-03,10829.19043,10800.299805,10783.009766,10729.429688
2005-01-04,10800.299805,10783.009766,10729.429688,10630.780273
2005-01-05,10783.009766,10729.429688,10630.780273,10597.830078
2005-01-06,10729.429688,10630.780273,10597.830078,10622.879883
2005-01-07,10630.780273,10597.830078,10622.879883,10603.959961
2005-01-10,10597.830078,10622.879883,10603.959961,10621.030273
2005-01-11,10622.879883,10603.959961,10621.030273,10556.219727
2005-01-12,10603.959961,10621.030273,10556.219727,10617.780273
2005-01-13,10621.030273,10556.219727,10617.780273,10505.830078
2005-01-14,10556.219727,10617.780273,10505.830078,10558
2005-01-18,10617.780273,10505.830078,10558,10628.790039
2005-01-19,10505.830078,10558,10628.790039,10539.969727
2005-01-20,10558,10628.790039,10539.969727,10471.469727
2005-01-21,10628.790039,10539.969727,10471.469727,10392.990234
2005-01-24,10539.969727,10471.469727,10392.990234,10368.610352
2005-01-25,10471.469727,10392.990234,10368.610352,10461.55957
2005-01-26,10392.990234,10368.610352,10461.55957,10498.589844
2005-01-27,10368.610352,10461.55957,10498.589844,10467.400391
2005-01-28,10461.55957,10498.589844,10467.400391,10427.200195
2005-01-31,10498.589844,10467.400391,10427.200195,10489.94043
2005-02-01,10467.400391,10427.200195,10489.94043,10551.94043
2005-02-02,10427.200195,10489.94043,10551.94043,10596.790039
2005-02-03,10489.94043,10551.94043,10596.790039,10593.099609
2005-02-04,10551.94043,10596.790039,10593.099609,10716.129883
2005-02-07,10596.790039,10593.099609,10716.129883,10715.759766
2005-02-08,10593.099609,10716.129883,10715.759766,10724.629883
2005-02-09,10716.129883,10715.759766,10724.629883,10664.110352
2005-02-10,10715.759766,10724.629883,10664.110352,10749.610352
2005-02-11,10724.629883,10664.110352,10749.610352,10796.009766
2005-02-14,10664.110352,10749.610352,10796.009766,10791.129883
2005-02-15,10749.610352,10796.009766,10791.129883,10837.320313
2005-02-16,10796.009766,10791.129883,10837.320313,10834.879883
2005-02-17,10791.129883,10837.320313,10834.879883,10754.259766
2005-02-18,10837.320313,10834.879883,10754.259766,10785.219727
2005-02-22,10834.879883,10754.259766,10785.219727,10611.200195
2005-02-23,10754.259766,10785.219727,10611.200195,10673.790039
2005-02-24,10785.219727,10611.200195,10673.790039,10748.790039
2005-02-25,10611.200195,10673.790039,10748.790039,10841.599609
2005-02-28,10673.790039,10748.790039,10841.599609,10766.230469
2005-03-01,10748.790039,10841.599609,10766.230469,10830
2005-03-02,10841.599609,10766.230469,10830,10811.969727
2005-03-03,10766.230469,10830,10811.969727,10833.030273
2005-03-04,10830,10811.969727,10833.030273,10940.549805
2005-03-07,10811.969727,10833.030273,10940.549805,10936.860352
2005-03-08,10833.030273,10940.549805,10936.860352,10912.620117
2005-03-09,10940.549805,10936.860352,10912.620117,10805.620117
2005-03-10,10936.860352,10912.620117,10805.620117,10851.509766
2005-03-11,10912.620117,10805.620117,10851.509766,10774.360352
2005-03-14,10805.620117,10851.509766,10774.360352,10804.509766
2005-03-15,10851.509766,10774.360352,10804.509766,10745.099609
2005-03-16,10774.360352,10804.509766,10745.099609,10633.070313
2005-03-17,10804.509766,10745.099609,10633.070313,10626.349609
2005-03-18,10745.099609,10633.070313,10626.349609,10629.669922
2005-03-21,10633.070313,10626.349609,10629.669922,10565.389648
2005-03-22,10626.349609,10629.669922,10565.389648,10470.509766
2005-03-23,10629.669922,10565.389648,10470.509766,10456.019531
2005-03-24,10565.389648,10470.509766,10456.019531,10442.870117
2005-03-28,10470.509766,10456.019531,10442.870117,10485.650391
2005-03-29,10456.019531,10442.870117,10485.650391,10405.700195
2005-03-30,10442.870117,10485.650391,10405.700195,10540.929688
2005-03-31,10485.650391,10405.700195,10540.929688,10503.759766
2005-04-01,10405.700195,10540.929688,10503.759766,10404.299805
2005-04-04,10540.929688,10503.759766,10404.299805,10421.139648
2005-04-05,10503.759766,10404.299805,10421.139648,10458.459961
2005-04-06,10404.299805,10421.139648,10458.459961,10486.019531
2005-04-07,10421.139648,10458.459961,10486.019531,10546.320313
2005-04-08,10458.459961,10486.019531,10546.320313,10461.339844
2005-04-11,10486.019531,10546.320313,10461.339844,10448.55957
2005-04-12,10546.320313,10461.339844,10448.55957,10507.969727
2005-04-13,10461.339844,10448.55957,10507.969727,10403.929688
2005-04-14,10448.55957,10507.969727,10403.929688,10278.75
2005-04-15,10507.969727,10403.929688,10278.75,10087.509766
2005-04-18,10403.929688,10278.75,10087.509766,10071.25
2005-04-19,10278.75,10087.509766,10071.25,10127.410156
2005-04-20,10087.509766,10071.25,10127.410156,10012.360352
2005-04-21,10071.25,10127.410156,10012.360352,10218.599609
2005-04-22,10127.410156,10012.360352,10218.599609,10157.709961
2005-04-25,10012.360352,10218.599609,10157.709961,10242.469727
2005-04-26,10218.599609,10157.709961,10242.469727,10151.129883
2005-04-27,10157.709961,10242.469727,10151.129883,10198.799805
2005-04-28,10242.469727,10151.129883,10198.799805,10070.370117
2005-04-29,10151.129883,10198.799805,10070.370117,10192.509766
2005-05-02,10198.799805,10070.370117,10192.509766,10251.700195
2005-05-03,10070.370117,10192.509766,10251.700195,10256.950195
2005-05-04,10192.509766,10251.700195,10256.950195,10384.639648
2005-05-05,10251.700195,10256.950195,10384.639648,10340.379883
2005-05-06,10256.950195,10384.639648,10340.379883,10345.400391
2005-05-09,10384.639648,10340.379883,10345.400391,10384.339844
2005-05-10,10340.379883,10345.400391,10384.339844,10281.110352
2005-05-11,10345.400391,10384.339844,10281.110352,10300.25
2005-05-12,10384.339844,10281.110352,10300.25,10189.480469
2005-05-13,10281.110352,10300.25,10189.480469,10140.120117
2005-05-16,10300.25,10189.480469,10140.120117,10252.290039
2005-05-17,10189.480469,10140.120117,10252.290039,10331.879883
2005-05-18,10140.120117,10252.290039,10331.879883,10464.450195
2005-05-19,10252.290039,10331.879883,10464.450195,10493.19043
2005-05-20,10331.879883,10464.450195,10493.19043,10471.910156
2005-05-23,10464.450195,10493.19043,10471.910156,10523.55957
2005-05-24,10493.19043,10471.910156,10523.55957,10503.679688
2005-05-25,10471.910156,10523.55957,10503.679688,10457.799805
2005-05-26,10523.55957,10503.679688,10457.799805,10537.599609
2005-05-27,10503.679688,10457.799805,10537.599609,10542.549805
2005-05-31,10457.799805,10537.599609,10542.549805,10467.480469
2005-06-01,10537.599609,10542.549805,10467.480469,10549.870117
2005-06-02,10542.549805,10467.480469,10549.870117,10553.490234
2005-06-03,10467.480469,10549.870117,10553.490234,10460.969727
2005-06-06,10549.870117,10553.490234,10460.969727,10467.030273
2005-06-07,10553.490234,10460.969727,10467.030273,10483.070313
2005-06-08,10460.969727,10467.030273,10483.070313,10476.860352
2005-06-09,10467.030273,10483.070313,10476.860352,10503.019531
2005-06-10,10483.070313,10476.860352,10503.019531,10512.629883
2005-06-13,10476.860352,10503.019531,10512.629883,10522.55957
2005-06-14,10503.019531,10512.629883,10522.55957,10547.570313
2005-06-15,10512.629883,10522.55957,10547.570313,10566.370117
2005-06-16,10522.55957,10547.570313,10566.370117,10578.650391
2005-06-17,10547.570313,10566.370117,10578.650391,10623.070313
2005-06-20,10566.370117,10578.650391,10623.070313,10609.110352
2005-06-21,10578.650391,10623.070313,10609.110352,10599.669922
2005-06-22,10623.070313,10609.110352,10599.669922,10587.929688
2005-06-23,10609.110352,10599.669922,10587.929688,10421.44043
2005-06-24,10599.669922,10587.929688,10421.44043,10297.839844
2005-06-27,10587.929688,10421.44043,10297.839844,10290.780273
2005-06-28,10421.44043,10297.839844,10290.780273,10405.629883
2005-06-29,10297.839844,10290.780273,10405.629883,10374.480469
2005-06-30,10290.780273,10405.629883,10374.480469,10274.969727
2005-07-01,10405.629883,10374.480469,10274.969727,10303.44043
2005-07-05,10374.480469,10274.969727,10303.44043,10371.799805
2005-07-06,10274.969727,10303.44043,10371.799805,10270.679688
2005-07-07,10303.44043,10371.799805,10270.679688,10302.290039
2005-07-08,10371.799805,10270.679688,10302.290039,10449.139648
2005-07-11,10270.679688,10302.290039,10449.139648,10519.719727
2005-07-12,10302.290039,10449.139648,10519.719727,10513.889648
2005-07-13,10449.139648,10519.719727,10513.889648,10557.389648
2005-07-14,10519.719727,10513.889648,10557.389648,10628.889648
2005-07-15,10513.889648,10557.389648,10628.889648,10640.830078
2005-07-18,10557.389648,10628.889648,10640.830078,10574.990234
2005-07-19,10628.889648,10640.830078,10574.990234,10646.55957
2005-07-20,10640.830078,10574.990234,10646.55957,10689.150391
2005-07-21,10574.990234,10646.55957,10689.150391,10627.769531
2005-07-22,10646.55957,10689.150391,10627.769531,10651.179688
2005-07-25,10689.150391,10627.769531,10651.179688,10596.480469
2005-07-26,10627.769531,10651.179688,10596.480469,10579.769531
2005-07-27,10651.179688,10596.480469,10579.769531,10637.089844
2005-07-28,10596.480469,10579.769531,10637.089844,10705.549805
2005-07-29,10579.769531,10637.089844,10705.549805,10640.910156
2005-08-01,10637.089844,10705.549805,10640.910156,10623.150391
2005-08-02,10705.549805,10640.910156,10623.150391,10683.740234
2005-08-03,10640.910156,10623.150391,10683.740234,10697.589844
2005-08-04,10623.150391,10683.740234,10697.589844,10610.099609
2005-08-05,10683.740234,10697.589844,10610.099609,10558.030273
2005-08-08,10697.589844,10610.099609,10558.030273,10536.929688
2005-08-09,10610.099609,10558.030273,10536.929688,10615.669922
2005-08-10,10558.030273,10536.929688,10615.669922,10594.410156
2005-08-11,10536.929688,10615.669922,10594.410156,10685.889648
2005-08-12,10615.669922,10594.410156,10685.889648,10600.30957
2005-08-15,10594.410156,10685.889648,10600.30957,10634.379883
2005-08-16,10685.889648,10600.30957,10634.379883,10513.450195
2005-08-17,10600.30957,10634.379883,10513.450195,10550.709961
2005-08-18,10634.379883,10513.450195,10550.709961,10554.929688
2005-08-19,10513.450195,10550.709961,10554.929688,10559.230469
2005-08-22,10550.709961,10554.929688,10559.230469,10569.889648
2005-08-23,10554.929688,10559.230469,10569.889648,10519.580078
2005-08-24,10559.230469,10569.889648,10519.580078,10434.870117
2005-08-25,10569.889648,10519.580078,10434.870117,10450.629883
2005-08-26,10519.580078,10434.870117,10450.629883,10397.290039
2005-08-29,10434.870117,10450.629883,10397.290039,10463.049805
2005-08-30,10450.629883,10397.290039,10463.049805,10412.820313
2005-08-31,10397.290039,10463.049805,10412.820313,10481.599609
2005-09-01,10463.049805,10412.820313,10481.599609,10459.629883
2005-09-02,10412.820313,10481.599609,10459.629883,10447.370117
2005-09-06,10481.599609,10459.629883,10447.370117,10589.240234
2005-09-07,10459.629883,10447.370117,10589.240234,10633.5
2005-09-08,10447.370117,10589.240234,10633.5,10595.929688
2005-09-09,10589.240234,10633.5,10595.929688,10678.55957
2005-09-12,10633.5,10595.929688,10678.55957,10682.94043
2005-09-13,10595.929688,10678.55957,10682.94043,10597.44043
2005-09-14,10678.55957,10682.94043,10597.44043,10544.900391
2005-09-15,10682.94043,10597.44043,10544.900391,10558.75
2005-09-16,10597.44043,10544.900391,10558.75,10641.94043
2005-09-19,10544.900391,10558.75,10641.94043,10557.629883
2005-09-20,10558.75,10641.94043,10557.629883,10481.519531
2005-09-21,10641.94043,10557.629883,10481.519531,10378.030273
2005-09-22,10557.629883,10481.519531,10378.030273,10422.049805
2005-09-23,10481.519531,10378.030273,10422.049805,10419.589844
2005-09-26,10378.030273,10422.049805,10419.589844,10443.629883
2005-09-27,10422.049805,10419.589844,10443.629883,10456.209961
2005-09-28,10419.589844,10443.629883,10456.209961,10473.089844
2005-09-29,10443.629883,10456.209961,10473.089844,10552.780273
2005-09-30,10456.209961,10473.089844,10552.780273,10568.700195
2005-10-03,10473.089844,10552.780273,10568.700195,10535.480469
2005-10-04,10552.780273,10568.700195,10535.480469,10441.110352
2005-10-05,10568.700195,10535.480469,10441.110352,10317.360352
2005-10-06,10535.480469,10441.110352,10317.360352,10287.099609
2005-10-07,10441.110352,10317.360352,10287.099609,10292.30957
2005-10-10,10317.360352,10287.099609,10292.30957,10238.759766
2005-10-11,10287.099609,10292.30957,10238.759766,10253.169922
2005-10-12,10292.30957,10238.759766,10253.169922,10216.910156
2005-10-13,10238.759766,10253.169922,10216.910156,10216.589844
2005-10-14,10253.169922,10216.910156,10216.589844,10287.339844
2005-10-17,10216.910156,10216.589844,10287.339844,10348.099609
2005-10-18,10216.589844,10287.339844,10348.099609,10285.259766
2005-10-19,10287.339844,10348.099609,10285.259766,10414.129883
2005-10-20,10348.099609,10285.259766,10414.129883,10281.099609
2005-10-21,10285.259766,10414.129883,10281.099609,10215.219727
2005-10-24,10414.129883,10281.099609,10215.219727,10385
2005-10-25,10281.099609,10215.219727,10385,10377.870117
2005-10-26,10215.219727,10385,10377.870117,10344.980469
2005-10-27,10385,10377.870117,10344.980469,10229.950195
2005-10-28,10377.870117,10344.980469,10229.950195,10402.769531
2005-10-31,10344.980469,10229.950195,10402.769531,10440.070313
2005-11-01,10229.950195,10402.769531,10440.070313,10406.769531
2005-11-02,10402.769531,10440.070313,10406.769531,10472.730469
2005-11-03,10440.070313,10406.769531,10472.730469,10522.589844
2005-11-04,10406.769531,10472.730469,10522.589844,10530.759766
2005-11-07,10472.730469,10522.589844,10530.759766,10586.230469
2005-11-08,10522.589844,10530.759766,10586.230469,10539.719727
2005-11-09,10530.759766,10586.230469,10539.719727,10546.209961
2005-11-10,10586.230469,10539.719727,10546.209961,10640.099609
2005-11-11,10539.719727,10546.209961,10640.099609,10686.040039
2005-11-14,10546.209961,10640.099609,10686.040039,10697.169922
2005-11-15,10640.099609,10686.040039,10697.169922,10686.44043
2005-11-16,10686.040039,10697.169922,10686.44043,10674.759766
2005-11-17,10697.169922,10686.44043,10674.759766,10720.219727
2005-11-18,10686.44043,10674.759766,10720.219727,10766.330078
2005-11-21,10674.759766,10720.219727,10766.330078,10820.280273
2005-11-22,10720.219727,10766.330078,10820.280273,10871.429688
2005-11-23,10766.330078,10820.280273,10871.429688,10916.089844
2005-11-25,10820.280273,10871.429688,10916.089844,10931.620117
2005-11-28,10871.429688,10916.089844,10931.620117,10890.719727
2005-11-29,10916.089844,10931.620117,10890.719727,10888.160156
2005-11-30,10931.620117,10890.719727,10888.160156,10805.870117
2005-12-01,10890.719727,10888.160156,10805.870117,10912.570313
2005-12-02,10888.160156,10805.870117,10912.570313,10877.509766
2005-12-05,10805.870117,10912.570313,10877.509766,10835.009766
2005-12-06,10912.570313,10877.509766,10835.009766,10856.860352
2005-12-07,10877.509766,10835.009766,10856.860352,10810.910156
2005-12-08,10835.009766,10856.860352,10810.910156,10755.120117
2005-12-09,10856.860352,10810.910156,10755.120117,10778.580078
2005-12-12,10810.910156,10755.120117,10778.580078,10767.769531
2005-12-13,10755.120117,10778.580078,10767.769531,10823.719727
2005-12-14,10778.580078,10767.769531,10823.719727,10883.509766
2005-12-15,10767.769531,10823.719727,10883.509766,10881.669922
2005-12-16,10823.719727,10883.509766,10881.669922,10875.589844
2005-12-19,10883.509766,10881.669922,10875.589844,10836.530273
2005-12-20,10881.669922,10875.589844,10836.530273,10805.549805
2005-12-21,10875.589844,10836.530273,10805.549805,10833.730469
2005-12-22,10836.530273,10805.549805,10833.730469,10889.44043
2005-12-23,10805.549805,10833.730469,10889.44043,10883.269531
2005-12-27,10833.730469,10889.44043,10883.269531,10777.769531
2005-12-28,10889.44043,10883.269531,10777.769531,10796.259766
2005-12-29,10883.269531,10777.769531,10796.259766,10784.820313
2005-12-30,10777.769531,10796.259766,10784.820313,10717.5
2006-01-03,10796.259766,10784.820313,10717.5,10847.410156
2006-01-04,10784.820313,10717.5,10847.410156,10880.150391
2006-01-05,10717.5,10847.410156,10880.150391,10882.150391
2006-01-06,10847.410156,10880.150391,10882.150391,10959.30957
2006-01-09,10880.150391,10882.150391,10959.30957,11011.900391
2006-01-10,10882.150391,10959.30957,11011.900391,11011.580078
2006-01-11,10959.30957,11011.900391,11011.580078,11043.44043
2006-01-12,11011.900391,11011.580078,11043.44043,10962.360352
2006-01-13,11011.580078,11043.44043,10962.360352,10959.870117
2006-01-17,11043.44043,10962.360352,10959.870117,10896.320313
2006-01-18,10962.360352,10959.870117,10896.320313,10854.860352
2006-01-19,10959.870117,10896.320313,10854.860352,10880.709961
2006-01-20,10896.320313,10854.860352,10880.709961,10667.389648
2006-01-23,10854.860352,10880.709961,10667.389648,10688.769531
2006-01-24,10880.709961,10667.389648,10688.769531,10712.219727
2006-01-25,10667.389648,10688.769531,10712.219727,10709.740234
2006-01-26,10688.769531,10712.219727,10709.740234,10809.469727
2006-01-27,10712.219727,10709.740234,10809.469727,10907.209961
2006-01-30,10709.740234,10809.469727,10907.209961,10899.919922
2006-01-31,10809.469727,10907.209961,10899.919922,10864.860352
2006-02-01,10907.209961,10899.919922,10864.860352,10953.950195
2006-02-02,10899.919922,10864.860352,10953.950195,10851.980469
2006-02-03,10864.860352,10953.950195,10851.980469,10793.620117
2006-02-06,10953.950195,10851.980469,10793.620117,10798.269531
2006-02-07,10851.980469,10793.620117,10798.269531,10749.759766
2006-02-08,10793.620117,10798.269531,10749.759766,10858.620117
2006-02-09,10798.269531,10749.759766,10858.620117,10883.349609
2006-02-10,10749.759766,10858.620117,10883.349609,10919.049805
2006-02-13,10858.620117,10883.349609,10919.049805,10892.320313
2006-02-14,10883.349609,10919.049805,10892.320313,11028.389648
2006-02-15,10919.049805,10892.320313,11028.389648,11058.969727
2006-02-16,10892.320313,11028.389648,11058.969727,11120.679688
2006-02-17,11028.389648,11058.969727,11120.679688,11115.320313
2006-02-21,11058.969727,11120.679688,11115.320313,11069.05957
2006-02-22,11120.679688,11115.320313,11069.05957,11137.169922
2006-02-23,11115.320313,11069.05957,11137.169922,11069.219727
2006-02-24,11069.05957,11137.169922,11069.219727,11061.849609
2006-02-27,11137.169922,11069.219727,11061.849609,11097.549805
2006-02-28,11069.219727,11061.849609,11097.549805,10993.410156
2006-03-01,11061.849609,11097.549805,10993.410156,11053.530273
2006-03-02,11097.549805,10993.410156,11053.530273,11025.509766
2006-03-03,10993.410156,11053.530273,11025.509766,11021.589844
2006-03-06,11053.530273,11025.509766,11021.589844,10958.589844
2006-03-07,11025.509766,11021.589844,10958.589844,10980.69043
2006-03-08,11021.589844,10958.589844,10980.69043,11005.740234
2006-03-09,10958.589844,10980.69043,11005.740234,10972.280273
2006-03-10,10980.69043,11005.740234,10972.280273,11076.339844
2006-03-13,11005.740234,10972.280273,11076.339844,11076.019531
2006-03-14,10972.280273,11076.339844,11076.019531,11151.339844
2006-03-15,11076.339844,11076.019531,11151.339844,11209.769531
2006-03-16,11076.019531,11151.339844,11209.769531,11253.240234
2006-03-17,11151.339844,11209.769531,11253.240234,11279.650391
2006-03-20,11209.769531,11253.240234,11279.650391,11274.530273
2006-03-21,11253.240234,11279.650391,11274.530273,11235.469727
2006-03-22,11279.650391,11274.530273,11235.469727,11317.429688
2006-03-23,11274.530273,11235.469727,11317.429688,11270.290039
2006-03-24,11235.469727,11317.429688,11270.290039,11279.969727
2006-03-27,11317.429688,11270.290039,11279.969727,11250.110352
2006-03-28,11270.290039,11279.969727,11250.110352,11154.540039
2006-03-29,11279.969727,11250.110352,11154.540039,11215.700195
2006-03-30,11250.110352,11154.540039,11215.700195,11150.700195
2006-03-31,11154.540039,11215.700195,11150.700195,11109.320313
2006-04-03,11215.700195,11150.700195,11109.320313,11144.94043
2006-04-04,11150.700195,11109.320313,11144.94043,11203.849609
2006-04-05,11109.320313,11144.94043,11203.849609,11239.549805
2006-04-06,11144.94043,11203.849609,11239.549805,11216.5
2006-04-07,11203.849609,11239.549805,11216.5,11120.040039
2006-04-10,11239.549805,11216.5,11120.040039,11141.330078
2006-04-11,11216.5,11120.040039,11141.330078,11089.629883
2006-04-12,11120.040039,11141.330078,11089.629883,11129.969727
2006-04-13,11141.330078,11089.629883,11129.969727,11137.650391
2006-04-17,11089.629883,11129.969727,11137.650391,11073.780273
2006-04-18,11129.969727,11137.650391,11073.780273,11268.769531
2006-04-19,11137.650391,11073.780273,11268.769531,11278.769531
2006-04-20,11073.780273,11268.769531,11278.769531,11342.889648
2006-04-21,11268.769531,11278.769531,11342.889648,11347.450195
2006-04-24,11278.769531,11342.889648,11347.450195,11336.320313
2006-04-25,11342.889648,11347.450195,11336.320313,11283.25
2006-04-26,11347.450195,11336.320313,11283.25,11354.490234
2006-04-27,11336.320313,11283.25,11354.490234,11382.509766
2006-04-28,11283.25,11354.490234,11382.509766,11367.139648
2006-05-01,11354.490234,11382.509766,11367.139648,11343.290039
2006-05-02,11382.509766,11367.139648,11343.290039,11416.450195
2006-05-03,11367.139648,11343.290039,11416.450195,11400.280273
2006-05-04,11343.290039,11416.450195,11400.280273,11438.860352
2006-05-05,11416.450195,11400.280273,11438.860352,11577.740234
2006-05-08,11400.280273,11438.860352,11577.740234,11584.540039
2006-05-09,11438.860352,11577.740234,11584.540039,11639.769531
2006-05-10,11577.740234,11584.540039,11639.769531,11642.650391
2006-05-11,11584.540039,11639.769531,11642.650391,11500.730469
2006-05-12,11639.769531,11642.650391,11500.730469,11380.990234
2006-05-15,11642.650391,11500.730469,11380.990234,11428.769531
2006-05-16,11500.730469,11380.990234,11428.769531,11419.889648
2006-05-17,11380.990234,11428.769531,11419.889648,11205.610352
2006-05-18,11428.769531,11419.889648,11205.610352,11128.290039
2006-05-19,11419.889648,11205.610352,11128.290039,11144.05957
2006-05-22,11205.610352,11128.290039,11144.05957,11125.330078
2006-05-23,11128.290039,11144.05957,11125.330078,11098.349609
2006-05-24,11144.05957,11125.330078,11098.349609,11117.320313
2006-05-25,11125.330078,11098.349609,11117.320313,11211.049805
2006-05-26,11098.349609,11117.320313,11211.049805,11278.610352
2006-05-30,11117.320313,11211.049805,11278.610352,11094.429688
2006-05-31,11211.049805,11278.610352,11094.429688,11168.30957
2006-06-01,11278.610352,11094.429688,11168.30957,11260.280273
2006-06-02,11094.429688,11168.30957,11260.280273,11247.870117
2006-06-05,11168.30957,11260.280273,11247.870117,11048.719727
2006-06-06,11260.280273,11247.870117,11048.719727,11002.139648
2006-06-07,11247.870117,11048.719727,11002.139648,10930.900391
2006-06-08,11048.719727,11002.139648,10930.900391,10938.820313
2006-06-09,11002.139648,10930.900391,10938.820313,10891.919922
2006-06-12,10930.900391,10938.820313,10891.919922,10792.580078
2006-06-13,10938.820313,10891.919922,10792.580078,10706.139648
2006-06-14,10891.919922,10792.580078,10706.139648,10816.919922
2006-06-15,10792.580078,10706.139648,10816.919922,11015.19043
2006-06-16,10706.139648,10816.919922,11015.19043,11014.549805
2006-06-19,10816.919922,11015.19043,11014.549805,10942.110352
2006-06-20,11015.19043,11014.549805,10942.110352,10974.839844
2006-06-21,11014.549805,10942.110352,10974.839844,11079.459961
2006-06-22,10942.110352,10974.839844,11079.459961,11019.110352
2006-06-23,10974.839844,11079.459961,11019.110352,10989.089844
2006-06-26,11079.459961,11019.110352,10989.089844,11045.280273
2006-06-27,11019.110352,10989.089844,11045.280273,10924.740234
2006-06-28,10989.089844,11045.280273,10924.740234,10973.55957
2006-06-29,11045.280273,10924.740234,10973.55957,11190.799805
2006-06-30,10924.740234,10973.55957,11190.799805,11150.219727
2006-07-03,10973.55957,11190.799805,11150.219727,11228.019531
2006-07-05,11190.799805,11150.219727,11228.019531,11151.820313
2006-07-06,11150.219727,11228.019531,11151.820313,11225.299805
2006-07-07,11228.019531,11151.820313,11225.299805,11090.669922
2006-07-10,11151.820313,11225.299805,11090.669922,11103.549805
2006-07-11,11225.299805,11090.669922,11103.549805,11134.769531
2006-07-12,11090.669922,11103.549805,11134.769531,11013.179688
2006-07-13,11103.549805,11134.769531,11013.179688,10846.290039
2006-07-14,11134.769531,11013.179688,10846.290039,10739.349609
2006-07-17,11013.179688,10846.290039,10739.349609,10747.360352
2006-07-18,10846.290039,10739.349609,10747.360352,10799.230469
2006-07-19,10739.349609,10747.360352,10799.230469,11011.419922
2006-07-20,10747.360352,10799.230469,11011.419922,10928.099609
2006-07-21,10799.230469,11011.419922,10928.099609,10868.379883
2006-07-24,11011.419922,10928.099609,10868.379883,11051.049805
2006-07-25,10928.099609,10868.379883,11051.049805,11103.709961
2006-07-26,10868.379883,11051.049805,11103.709961,11102.509766
2006-07-27,11051.049805,11103.709961,11102.509766,11100.429688
2006-07-28,11103.709961,11102.509766,11100.429688,11219.700195
2006-07-31,11102.509766,11100.429688,11219.700195,11185.679688
2006-08-01,11100.429688,11219.700195,11185.679688,11125.730469
2006-08-02,11219.700195,11185.679688,11125.730469,11199.929688
2006-08-03,11185.679688,11125.730469,11199.929688,11242.589844
2006-08-04,11125.730469,11199.929688,11242.589844,11240.349609
2006-08-07,11199.929688,11242.589844,11240.349609,11219.379883
2006-08-08,11242.589844,11240.349609,11219.379883,11173.589844
2006-08-09,11240.349609,11219.379883,11173.589844,11076.179688
2006-08-10,11219.379883,11173.589844,11076.179688,11124.370117
2006-08-11,11173.589844,11076.179688,11124.370117,11088.030273
2006-08-14,11076.179688,11124.370117,11088.030273,11097.870117
2006-08-15,11124.370117,11088.030273,11097.870117,11230.259766
2006-08-16,11088.030273,11097.870117,11230.259766,11327.120117
2006-08-17,11097.870117,11230.259766,11327.120117,11334.959961
2006-08-18,11230.259766,11327.120117,11334.959961,11381.469727
2006-08-21,11327.120117,11334.959961,11381.469727,11345.049805
2006-08-22,11334.959961,11381.469727,11345.049805,11339.839844
2006-08-23,11381.469727,11345.049805,11339.839844,11297.900391
2006-08-24,11345.049805,11339.839844,11297.900391,11304.459961
2006-08-25,11339.839844,11297.900391,11304.459961,11284.049805
2006-08-28,11297.900391,11304.459961,11284.049805,11352.009766
2006-08-29,11304.459961,11284.049805,11352.009766,11369.94043
2006-08-30,11284.049805,11352.009766,11369.94043,11382.910156
2006-08-31,11352.009766,11369.94043,11382.910156,11381.150391
2006-09-01,11369.94043,11382.910156,11381.150391,11464.150391
2006-09-05,11382.910156,11381.150391,11464.150391,11469.280273
2006-09-06,11381.150391,11464.150391,11469.280273,11406.200195
2006-09-07,11464.150391,11469.280273,11406.200195,11331.44043
2006-09-08,11469.280273,11406.200195,11331.44043,11392.110352
2006-09-11,11406.200195,11331.44043,11392.110352,11396.839844
2006-09-12,11331.44043,11392.110352,11396.839844,11498.089844
2006-09-13,11392.110352,11396.839844,11498.089844,11543.320313
2006-09-14,11396.839844,11498.089844,11543.320313,11527.389648
2006-09-15,11498.089844,11543.320313,11527.389648,11560.769531
2006-09-18,11543.320313,11527.389648,11560.769531,11555
2006-09-19,11527.389648,11560.769531,11555,11540.910156
2006-09-20,11560.769531,11555,11540.910156,11613.19043
2006-09-21,11555,11540.910156,11613.19043,11533.230469
2006-09-22,11540.910156,11613.19043,11533.230469,11508.099609
2006-09-25,11613.19043,11533.230469,11508.099609,11575.80957
